"ITTER107"|"Territorio"|"TIPO_DATO8"|"Tipo dato"|"MISURA1"|"Misura"|"COICOP_EUSILC3"|"Voci di spesa"|"NUMERO_COMPONENTI"|"Numero  componenti della famiglia"|"TIPOLOGIA_FAMILIARE1"|"Tipologia familiare"|"TIPOLOGIA_FAM_MINORI"|"Famiglia con figli minori"|"TIPOLOGIA_FAM_ANZIANI"|"Famiglia con anziani"|"SEXISTAT1"|"Sesso del principale percettore"|"CLASETA5"|"Classe di età del principale percettore"|"TITOLO_STUDIO"|"Titolo di studio della persona di riferimento"|"CONDIZIONE_DICH2"|"Condizione professionale prevalente nell anno del principale percettore"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|5.8||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|5.7||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|5.2||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|4.6||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|7.7||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|7.8||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|8.5||
"6"|"fino a 2.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|6.5||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|7.2||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|7.2||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|5.9||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|7||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|7.8||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|8.4||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|7.8||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|6.7||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|7.5||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|9.6||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|7.6||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|6.6||
"7"|"2.001 - 10.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|5.3||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|8.5||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|9.4||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|7.3||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|6.7||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|7.9||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|9.7||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|8.8||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|8.7||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|9.4||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|10.4||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|10.9||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|10.5||
"8"|"10.001 - 50.000 ab."|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|6.3||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|7.2||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|7.7||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|6.4||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|5.9||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|7.5||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|6.8||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|8.7||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|7.8||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|10.9||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|11.3||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|11.8||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|9.3||
"9"|"50.001 ab. e più"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"5"|"trasporti"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|6.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2004"|"2004"|13.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2005"|"2005"|13.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2006"|"2006"|11.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2007"|"2007"|12.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2008"|"2008"|12.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2009"|"2009"|12.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2010"|"2010"|12.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2011"|"2011"|13.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2012"|"2012"|14.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2013"|"2013"|15.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2014"|"2014"|17.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2015"|"2015"|14.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1A"|"indipendente"|"2016"|"2016"|8.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2004"|"2004"|11.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2005"|"2005"|11.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2006"|"2006"|9.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2007"|"2007"|10.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2008"|"2008"|10.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2009"|"2009"|11.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2010"|"2010"|10.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2011"|"2011"|8.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2012"|"2012"|10.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2013"|"2013"|10.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"6"|"tasse"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"1B"|"dipendente"|"2014"|"2014"|10||
